Phrase,Label
kesinlikle pisman olmayacaginiz bir urun,Olumlu
 haftadir kullaniyorum temiz ve sessiz yikiyor kullanimi cok kolay bir urun urun horoz lojistik ile geliyor ve servise kurulumunu yaptiriyorsunuz herkese tavsiye ederim,Olumlu
Urunu alali ancak  ay oldu Bircok parcanin baglanti yerleri  dislileri bozuldu Cok adi bir madde kullanilmis bicaklar oturdugunda bosluk kaliyor  Kapaklar simetrik oturmadigi icin sikisiyor  Memnun kalmadim ,Olumsuz
idare eder cok bisey beklemeyin,Tarafsız
"Arkadaslar Ben urunu BOSCHun kendi sitesinden aldim  piyasa da en ucuz orada bulunuyordu
Urun benim gibi sese duyarli kisiler icin kesinlikle gurultulu
Yikamasi guzelfiyat normal ama ses kisminda biraz sikinti  var
tavanizi dik degilde yatay koyarsaniz makina icinde bateri caliyor gibi duyarsiniz",Olumsuz
En basta guzel ses verirken  aydan sonra sag kulakcaktan az ses gelmeye basladi ve seste cizirtilar olmaya basladiTavsiye etmiyorum ,Olumsuz
Fena degil kotu paketlenenip elime ulastigi icin biraz kizginim tabiki ozensiz,Olumsuz
Kargo bu zor gunlerde bile iyiydi Orijinal urun herhangi bir sorunu yok,Olumlu
Iyi ki aldim,Olumlu
Malzeme kalitesiz Gidin pahalisini ama uzun omurlusunu alin Bu urun sizi goturur ama bir yere kadar,Tarafsız
"Urun resimde gorundugunden daha kaliteli ve sik almak isteyen
arkadaslara tavsiye ederim pisman olmazlar",Olumlu
Urun guzel paketleme de guzel fakat magazadan uzak durun kesinlikle,Olumsuz
"Urunu almadan kargo detaylarina bakmadim Urun bir hafta sonra
kargolandi Acil ihtiyacimiz vardi mecburen bekledik",Tarafsız
"Urun standart turktelekom verdigiyle ayni gibi biset ama yinede iyi 
ev icin iyi",Tarafsız
soz konusu makineyi yaklasik bir yildir kullaniyoruz ozellikle beyazlar olmak uzere camasirlar makineye koydugumuz gibi cikiyor saolsun makine hic kit cikarmiyor yakinda elde yikamaya baslayacagiz galiba,Olumsuz
"Urun ayni gun kargo oldu ertesi gun elime gectiLakin urun sanki iade
edilmis gibiModem tozlu anten cubuklarinin oldugu poset delik daha once
acilmis yani urun kitapcigi yok sadece cd var  Daha bastan hayal
kirikligi olustu bendeYarin Asusu arayip urunun sifir mi ikinci el mi
oldugunu teyit edecegim",Olumsuz
"Urunu eve geldigi gibi denedim gayet iyi senelerce kullandik kolay kolay
bozulacagini zannetmiyorum",Olumlu
"Yorumlara bakarak aldimCiddi anlamda cekim sorunu var  senelik modemim bundan iyi idi
 metre diger odada cekmiyor sik sik dusuyorIyi arastirip karar verin",Olumsuz
Urun mukemmel tek eksigi ic isigi yok  Cok da sorun degil  Bu fiyata no frost ,Tarafsız
Kirec toplama ozelligi gayet iyi,Olumlu
Urun fena degil ancak gonderen firma guzel paketleme yapmayip sadece kutusuyla gondermis Urun darbe almisti ve ayagi kirik cikti,Tarafsız
urun guzel ancak buhar dumesi ne basilinca su damlatiyor urune puanim  yildiz Ancak teslimat gecikti fazlasiyla o yuzden bu puani veriyorum,Olumsuz
Fiyatina gore guzel cekis gucude guzel birazcik kucuk sadece,Olumlu
Oncelikle hepsiburadacom sitesine Altus  CS bulasik makiasinin uygun fiyati icin tesekkur ederim  Kasim  cuma gunu saat da verdigim siparisim  Kasim  cumartesi gunu tasiyici firma Horoz Lojistikin olaganustu cabasi ile saat de evime geldi Tesekkurler Horoz Lojistik  Kasim Pazartesi saat da aradigim Arcelik Izmir Bayramyeri servisi yine olaganustu bir hizla saat da bulasik makinamizi kullanima hazir hale getirdi Tesekkurler Arcelik ve Bayramyeri servisi,Olumlu
Dyson parasini haketmiyor bence yada benim sansima aldigim iki dyson sarjli ve dc animal pro tam bir hayal kirikligim oldu,Olumsuz
urun kullanim cesitliligi acisindan cok iyi ancak hamur yogurmada kafa sabit durmuyorsanirim kisa surede ariza verecekaksesuar olarak cidden kullanislikenwood kafa sabitleme isini cozememis,Olumsuz
"Sulu hazne olayi super kendi parfumu yerine limon kolonyasi kullandim
evin havasini degisti kablo sarma mekanizmasi tutukluk yapiyor cok da
sorun degil",Olumlu
Daha onceki kullandigim utuyse bu super kahraman filan olmali Cok iyi utuluyor cabuk isiniyor su akitma problemi yasamadim FP olarak mukemmel,Olumlu
Kalitesiz Arzum kalitesine uygun degil plastigi malzemesi kotu,Olumsuz
"urun cok gec   geldi    kargo   evime  kadar   birakmadi   ben  gittim
aldim   urun  idare eder",Olumsuz
Hasarli urun gonderdiler Degisim yapmadilar,Tarafsız
Ilk samsung deneyimim bu kadar kotu olabilecegini dusunmemistim arka ana kamera berbat camur gibi genis acili kamera cok kotu on kamera iyi sayilir telefon akici degil  degilde  gb ram gibi kasiyor  ekran goruntusu rahatsiz edici yanlarda siyah bosluklar oluyor arti yonu hic yok gm prodan aldigim performansi alamadim,Olumsuz
Bende almayi dusunuyorum kullanan memnun kalan luften fikir versin alayim  gun once luxell borekci firini aldim ilk kek borek yaptim bende Boregin altini yaktikekinde hem alttan hem ustten yakti Icide oldugu gibi hamurdu Iade ettim firin yok simdi bayram oncesi almak istiyorum,Olumsuz
toz toplama performansini ozellikle begendim torba olayini sevmedigim icin bunu tercih ettim bir suredir kullaniyorum memnun kaldim tesekkurler,Olumlu
Fiyat performans urunu cok mukemmel,Olumlu
"urun zaten markaher eve uyarbizim isimizi haydi haydi gorurKargo daha
hizli olabilir",Olumlu
 ADET  SPARIS VERDIGIM URUN  ADET GELDI  ULASANA KADAR  BAYA ZORLANDIM,Olumsuz
Avantajlar  surekli sicak tutuyorbr Dezavantajlar  beyaz degilbr  urunu almak icin media markt i sectim bu sefer urun gayet basarili diger pahali urunlere gore daha iyi bence,Olumlu
"guzel bi sekilde kargolanmis geldi  aydir sorunsuz kullaniyorum
Ekstra olarak ekran koruyucu istedim gondereceklerini soylediler fakat
gondermediler bu konuda ilgili fakat itina gostermediler Urunle ilgili
bi sorunla karsilasmadim simdiye kadar Ekran koruyucumu gondeririz
deyip gondermedikleri icin  yildiz veriyorum",Tarafsız
Olumlu yonleri tam olarak neleri eksik ,Olumlu
Tam bir senedir kullaniyoruz her turlu marka kahveyi denedik ama randiman alamadikkahveyi fazla pisiriyor kopuk olmuyor ve tadi da kotu,Olumsuz
sinbo cay makinesi fiyatina gore kalitesiz ama idare eder  ust kapagi zor oturuyor,Tarafsız
Evin icine sokulacak cihaz degil asiri gurultulu ayni fiyata daha sessiz ve kaliteli kombiler var adina aldanmayin benim gibi pisman olursunuz,Olumsuz
tesekkuler hepizine,Olumlu
Bu urun hangi firma garantisi altinda ,Tarafsız
"goz onunde bulundurun s penli oldugunu dusunerek aldim acmis bulundum
kaldi elimde boyle kullanacagim artik kalemi olmadigini bilerek alin",Tarafsız
orta derecede bir urunidare eder,Tarafsız
fiyat performans olarak en iyisi diyebilirim,Olumlu
Kesinlikle Begenmedim,Olumsuz
Urun beklentimin altinda maalesefKaliteli durmuyorUtu konulan yer ince metal sanki utuyu tasiyamayak gibi duruyorDaha iyisi olabilir,Tarafsız
"Baska marka modele bakmaya ugrasmayin temizlik derdi Yok cekisi cok iyi
ve Philips kalitesi",Olumlu
"URUNUN SOL ALT KOSESI KIRIK GELDI AMA  CALISIYOR DEGISIMLE UGRASAMAM
KABLOSZ HIZI VE KLAVYE YAZIMI GUZEL FIYATINA GORE KALITELI BIR URUN",Tarafsız
cok kalitesiz bir urunfiyatina gore performans cok dusukbicak oturmuyorCam hazne sicak suya dayaniksizFirma kusurlu urunlerine sahip cikmiyor,Olumsuz
Sarj suresi  uncu seviyede cok kisa ama  nci seviyede de guzel temizliyor Dusuk puan verme sebebim saticinin ilgisizligi ve kargo paketinin kotu olmasi,Tarafsız
urunu bir teknoloji marketten aldim  yilda orta tekerlegi islevini yitirdi,Olumsuz
dha onceki urunlerde hizli gonderim icin tesekkler bu urunde niye bole oldu anlamadim nyse artik beklerim ne zaman tedarik edilir belli deil,Olumsuz
"SATICISI BERBAT BI INSAN ILGI VE ALAKA KESINLIKLE YOK URUNU ALDIGIMA
DEGIL AMA BU MAGAZADAN ALDIGIMA PISMANIM",Olumsuz
harddisk madein cin aman aman bir performansi yok ama is gorur depo olarak,Tarafsız
Sakir sakir Su akitiyor urunu iade etmek zorunda kaldim,Olumsuz
Begendim guzel ,Olumlu
Asla ve katiyen hatta kesinlikle evinize sokmayin yagli kagitla yemek pisireyim derken alev aldi yemek yandi zorla sondurebildim Yanliz yasadigim icin gerek duymamistim pahali bisey icin para harcamaya ancak ne borek pisiyor ne kek kabariyor sifir elde var sifir,Olumsuz
Urunun buyuk basarisi kadar kargo islemleriniz de basarili olsa cok guzel olucak Kargonuzu hic begenmiyorum hep saat  dan sonra geliyor kargonuz,Tarafsız
urunu begendim cok guzel Firma da cok hizli hemen kargoya verdi,Olumlu
Gayet guzel,Olumlu
Zyxel bildigim daha once de kullandigim bir firma Ancak incehesap tan ilk kez alisveris yaptim Urunden eksik parca cikti ki olabilir Ama is iade etmeye gelince para iadesi yapmamak icin herseyi yaparlar Incehesap tan uzak durun derim,Olumsuz
Cok kotu kullanilmis yag icinde,Olumsuz
Urunu aldim gun teleskopik boru bozuldu Urun agir ve hantal motor ve emis teknigi ithal sisteme benziyorsaglam duruyor  diger parcalari turkiyede uretip satiyor sanirim firma simdiki aklim olsa almam Supurmek cok zor emis var ama emisi verimli degil,Olumsuz
ip tv aboneligi  gunde kapandi youtube acilmiyor surekli ag hatasi diyor uydu kanallari bile surekli donuyor fisi cekip takmak zorunda kaliyorum almayin arkadaslar,Olumsuz
Parasina gore iyi,Olumlu
Rowenta supurgenin emis gucu cok  kotu Hicbirsekilde hic kimseye tavsiye etmiyorum Urunu  Iyi supurge olarak tanitmadan once lutfen tekrar arastirin ki insanlari  yanlis yonlendirmeyin  Ancak aldigim bir ay super ceken bir supurgeydi Bir ay sonrasinda hicbirsey cekmedigini gordum Bir sorun mu var diye servise goturdugumde rowenta supurgelerde ayni sikayetin herkes tarafindan yapildigini ancak bu konuda yardimci olamayacaklarini belirttiler Her supurgeden sonra filtreyi yikamami tavsiye ettiler Boyle bir markanin urunune sahip cikmamasi mumkun degil diyerek musteri hizmetlerini aradim ve yine ayni tavsiye tarafima yapildi Zaten yapilan tum yorumlardaki herkes ayni seyden sikayetci keske daha once okusaymisim o yorumlari Iyi olan tek tarafi sessiz olmasi o da ne ise yarar,Olumsuz
"cok kaliteli oldugunu soyleyemem ama fiyat kalite olarak alinabilir aspiratorun olculeri mi standarda gore kucuk yoksa bizim dolaplari yapan mi cok yer birakti bilemiyorum  cm kucuk geldi
isim goruldu sukur",Olumsuz
Kargo hizli sekilde elime ulasti cayi sicak tutma ayari sayesinde suyu sogutmuyor kesinlikle tavsiye ederim,Olumlu
muzik dinlemek icin guzel ancak telefonla konusurken karsi tarafa ses yanki yapiyormus,Olumsuz
"Olumlu yonleri Urun gayet iyi kullanisli ve kaliteli

Olumsuz yonleri Ama magaza belirttigim rengin disinda bir renk gondermis bundan dolayi setim bozuldu iadeyle ugrasmadim",Tarafsız
"Hayatimda bu kadar kotu bir teknolojik urune denk gelmemistim Hem malzeme kalitesi cok kotu hem de ici daginik geldi Urun fiyatinin yuzde ellisi kadar kurulum ucreti vermemek icin kendimiz actigimizdan bir motor ustasi gibi islem yapmak durumunda kaldik Eger vidalama ve elektrik islerinden anlamiyorsaniz asla tercih etmemelisiniz
Urun performansina gelince de gucsuz motor ve tek filtreli yapisiyla uzak durulmasi gereken bir urun",Olumsuz
"Alali  hafta oldu ve ilk izlenilerim
 Fotograf kalitesi beklentimden daha iyi incelemelerde dusuk isikta yetersiz kaldigi belirtiliyordu fakat aksam denemelerinde dahi gayet basarili cekim yapiyor
Pili  gunden uzun dayaniyor ancak orjinal cihazla dahi yaklasik  saatte doluyor
sarj cihazi avrupaya uygun yaninda adaptoru ile geliyor ancak birkilte biraz buyuk oluyor
genel performans ve oyun performansi gayet basarili
Sinyal cekim kalitesi ve internet baglanti hizi gayet basarili daha onceki telefonuma gore acik ara daha iyi
Yaninda gelen kilif geri cikarmasi cok zor olsada gayet iyi koruyucu vazife goruyor",Olumlu
alali bir hafta olmadi  arizalandi aspirator bi calisiyor bi calismiyor,Olumsuz
"Urun iyi ve Kullanisli fakat ezilme var Magazadan mi kargodan mi
bilemedim paket param parcaydi bana geldiginde idare eder",Olumsuz
Fiyata gore cok basarisiz bir urun,Olumsuz
"Sorumlusundan dagiticisina kadar seri yalan soyleyen bir firma illaki bu firmayla kargo gondermek zorundamisiniz
Cuma gelen urunu Pazartesi zorla subeden ancak teslim alabildim",Olumsuz
urun iyi firma iyi deyil  tavsiye etmem,Olumsuz
Bu urunun tutma kolunda tasarim hatasi var belli bir sure sonra kiriliyor kumanda kismi almadan once bir arastirin Servisle temasa gectim basta kullanici hatasi dendi israr edince bir kereye mahsus olmak uzere degisim yaptilar Ama tekrar olursa ucretli olarak satin almak zorundayim Birde kumanda disinda ana kasa uzerinde cekim gucu ayarlamasi icin bir tus mevcut olsa daha iyi olurdu,Tarafsız
urun iyi guzel ama bekledigim gibi performans vermedi az cikiyo sesi,Olumsuz
Cok rahatsiz ediyor hic guzel sesi Yok,Olumsuz
Acikcasi tepsiler firina sigmiyorKalite cok dusuk  Biraz daha para verip daha iyisini almak daha iyiymis,Olumsuz
Dibinde oldugunuz surece sikinti yok ama bu aletlerin mantigi bu degildi sanirim ,Olumsuz
Bes para etmez sakin almayin musteri sikayet hattini aramaktan sinirlerim bozuldu paraniza ve piskolojinize yazik,Olumsuz
fiyat performans acisindan cok kullanisli tek sikintisi yuksek ses te disaridan duyuluyor,Tarafsız
fiyat performans orani gayet iyi,Olumlu
bekledigim gibi degil sesi cok az malesef  onermiyorum,Olumsuz
cok iyi cekiyor tek sikinti flitre temizlemekten biktim,Olumlu
Urunu piyasanin en uygun fiyatina almis oldum ve oldukca kisa zamanda elime ulasti Ilk kullanimda da kendini gosterdi gayet iyi bir urun cekim gucu cok iyi beklentilerimizi karsiladigini soyleyebiliriz,Olumlu
urunu ve satici magazayi herkese tavsiye ederim,Olumlu
"Magaza cok karektersiz kirik urunu bile bile yolluyor kargoda mi kirildi
diye kutuya baktim ama eminin kirik urun gondermis",Olumsuz
Performansi cok yuksek,Olumlu
"urun yapiskani kaliteli degilaldiginiza degmezucuncu kullanista
yapiskan kendini birakti ",Olumsuz
evet urunu kullanip gorecegiz,Olumlu
Cok Guzel begendm AMA Kapak kenari kirik geldi cok uzuldum kargo tasinirken dikkat edilmeli yaa sonucta o kadar bekliyoruz ve sonra bunun iade islemleri var gercekten hos degil,Olumlu
Su damlatma sorunu yasamadim Onceki utum de Philipsti ondan da cok memnundum Bunun tabani oldukca kaygan utulemeyi kolaylastiriyorBuhar gucune ragmen suyu cok cok cabuk bitiyor diyemem bence kirisiklari guzel cozuyor Utu yerine mucize arayanlar begenmemis sanirim Mucize degil iyi bir utu almak isteyen dusunmesin alsin,Olumlu
Urun elime bu gun geldi Hizli kargo urun gayet kaliteli Daha buyuk beklerdim ve Subwooferda logitech yazmamasi uzdu Ama urunun kutusunda da bu sekilde yazmiyor Masamin altinda oldugu icin problem etmiyorum Gayet kaliteli bir gorunumu ve guclu sesi var Muzik calmazken dip sesi var gibi ama tam test edemedim Ama ses kalitesi ve gorunusu gayet guzel orta duzey bir  icin yeterli,Tarafsız
" yilindan beri kullaniyorum ancak kablosu surekli sorun cikardi Bir kere degisime gitti sadece kablosu degistirilip gonderildi Onun uzerine  kere daha kablosunu degistirdim Acisini bulunca sarj ediyor ancak hareket edince sarj etmiyor Ayni sorun ayni modele sahip arkadasimda da var Kablosu kisa  biraz daha uzun olabilirdi 
Bir de belirli sarj aletleri ile sarj oluyor Samsungun bluetooth kulakligi ile gelen sarj aleti ile kesinlikle sarj olmuyor Tasarimi sik acisini bulunca guzel sarj ediyor ama",Olumsuz
Urun gorsel anlamda guzel Kurulumu kolay yazilim surum yuklemeye gerek yok hiz acisinda diger kullandigim modeme gore hemen hemen az cok fark ediyor ustundeki kilit tusunu hala anliyamadim bassamda ayni basmasamda kullanim icin klavuzunda datayli bir bilgide yok,Tarafsız
Urunu alip denedikten sonra iade etmek durumunda kaldim Ses ve ANC olarak oldukca basarili olsa da kulaklarimi cok rahatsiz etti Farkli eartip bouytlarini da denedim ancak olumlu bir sonuc alamadim Daha once farkli kulakici kulaklar kullandim Sennheiser CXii Sennheiser CX  Anker Soundbuds Curve ve pek cok farkli modeli deneme firsatim da oldu ama herhangi bir kulakici kulakligin beni bu kadar rahatsiz ettigini pek hatirlamiyorum Denemeden satin almamanizda fayda var,Tarafsız
urunu henuz kullanmadim,Olumsuz
Tefal  marka olarak begendigim kurumsal bir uretici tesekkurler,Olumlu
Caydanlik cok guzel ama iki haftadir ugrasiyorum istedigim demi cikaramadim  ust kisimda cay haznesi yok Kullanmaya baslayali  hafta olacak caylar cok kotu Su kaynarken eger su yarida ise termostat kesinlikle atmiyor,Olumsuz
"Urunun  tane teli eksikti Ambalaji seffaf oldugu icin gorulebilirdi
Bilincli olarak gonderilmis hissiyati uyandirdi Hakkimi helal
ediyormuyum hayir   Urun telleri eksik olarak gonderilmis Halbuki
ambalaji seffafti Dikkatli bakilsa farkedilirdi Geri gondermiyorum ama
hakkimida helal etmiyorum",Olumsuz
Indirimdeyken almistim hizli teslimat kaliteli urun,Olumlu
demligin icindeki suzgec yukari kadar olmadigi icin cay doldururken tortular bardaga geliyor bu yuzden ust kisma cok fazla cay doldurulamiyor Eski Arcelik caycimizda suzgec yukari kadardi  hic boyle bir sorun yasamamistik sadece goruntu guzel,Olumsuz
Gelmediki gelmeyen urunun nesini yazayim,Olumsuz
cok cabuk geldi hepsiburada iyi o konuda ama urun gereksiz bence cok da sey yapmayin,Tarafsız
Olumsuz yonleri Ben tefalin her turlu urununu kulalndim hepsinden de cok memnun kalmisimdir Kalitesinden kesinlikle emin oldugum bir marka Fakat bir tek bu utu de cok memnun kalamadim Acikcasi buhar gucu ve kirisiklik acma konsunda Tefal e yakisir bir kalite olmamis Tavsiye edebilecegim bir urun degil,Olumsuz
Gundelik hayatta kullanima uygun ve sik bir cihaz Esime aldim ve cok memnun Ancak guncelleme islemini aksatirsanir zamanla yavasliyor Guncellemelere ozen gostermelisiniz,Tarafsız
"Kulaklik rengini heralde kafalarina gore seciyolarsansimiza mavi
gelmis Kulaklik orta kalite Fatura yok",Tarafsız
Urun kapaksiz olarak geldi,Tarafsız
de  tlye aldim Nakliye kurulum her asamasindan memnunum makine de gayet guzel tavsiye ederim,Olumlu
Bozuk urun almayin sagdan ses gelmiyor ve hisirtili ses geliyor,Olumsuz
Ilk kullanimda bicak dislisi bozuldu Garaniden yapildi  ay sonra tekrar ayni sorun oldu bu kez kullanici hatasi dediler ve tamir icin  tl istediler Gercekten berbat bir deneyimdi,Olumsuz
anlatildigi gibi herhangi bir sorun yok,Olumsuz
amazzondan guvenle aldik anneme aldik kullaniyor  Memnunuz,Olumlu
TEFAL FV BUHAR CIKARMAYANSU AKITAN SUPER UTUSU DILAN OZKUL ADINDA SATICI TARAFINDAN TRENDYOL SITESINDE SATILIYORIADE ETTIGIM URUNU AYIBINI TEMIZLEMEK ICIN DEGISTIRMEK YERINE AYNI SEKILDE BAKMADAN GERI GONDERENAYIPLI URUNU MUSTERIYE KAPTIRMAYA CALISAN BIR SATICI BU TUZAKLARA GEREKEN DERSI VERMEK LAZIM,Olumsuz
Urun fp orani cok dusuk malzeme cok kalitesiz Surgulu tarafi marka yazan yer uzun omurlu gozukmuyor,Olumsuz
tek usb cikisi w toplamda w cikisi var ben her usb cikisinda ayri ayri w var diye almistim bilgi karmasasi var,Olumsuz
"evet guzel anlatildigi gibi alacaklara tavsiye Ederim kargonun UPS
olmasi ayri bir guzel yuvarlak tepsi icin ozel arka kisminin cikinti
olmasi super ",Olumlu
